703.5435999,0.674023325
703.5367292,0.661312442
703.8135631,0.648070507
704.0886793,0.631650851
704.6859027,0.610689958
704.9207077,0.594749687
705.198305,0.582920072
705.1914343,0.570209189
705.9396778,0.553434067
705.5713294,0.53747666
706.3027777,0.52465613
706.1247681,0.510569093
706.9119268,0.495735721
706.8474277,0.481489226
707.407823,0.467451429
707.4009523,0.454740546
708.0807064,0.436351684
707.7790152,0.418618448
708.338065,0.402091436
709.0690267,0.388370553
709.0622418,0.375818556
709.0555142,0.363372482
709.6164822,0.350393926
709.4386443,0.336624661
710.1704362,0.324439676
710.1637086,0.311993602
710.8441376,0.294853132
711.2797757,0.275179277
711.7834015,0.261194728
712.6838417,0.245778202
712.8484056,0.199965105
713.2459547,0.234918126
714.0133027,0.18343504
715.0561105,0.168706304
715.0976212,0.157937122
716.0350489,0.140896236
717.0647545,0.119441372
717.9466913,0.104819371
719.3332737,0.088106604
720.5424599,0.073452689
722.2391147,0.059956441
723.9356932,0.046318961
725.9181902,0.036246158
729.3202601,0.025460038
732.7238568,0.017498559
736.1289804,0.012361721
738.8695563,0.003709191
742.0874217,0.002401284
745.7798999,0.003486051
749.3311223,0.005939719
751.7427548,0.001690591
759.1305264,0.009068056
